City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Husavik,IS,2021-09-22 19:33:33,66.0449,-17.3389,279.1,93,100,3.87
295,Progreso,MX,2021-09-22 19:33:34,21.2833,-89.6667,305.99,65,100,5.49
296,Half Moon Bay,US,2021-09-22 19:28:52,37.4636,-122.4286,307.94,60,1,0.0
297,Voskresenskoye,RU,2021-09-22 19:33:34,56.8381,45.4317,282.15,97,100,3.19
298,Belmonte,BR,2021-09-22 19:33:34,-15.8631,-38.8828,295.43,80,96,8.06
299,Kidal,ML,2021-09-22 19:33:35,18.4411,1.4078,309.86,14,58,0.92
300,Bubaque,GW,2021-09-22 19:33:35,11.2833,-15.8333,301.14,80,79,4.45
301,Rypefjord,NO,2021-09-22 19:33:35,70.6333,23.6667,285.01,76,75,7.72
302,Yilan,TW,2021-09-22 19:33:36,24.757,121.753,300.97,88,56,1.35
303,Silikatnyy,RU,2021-09-22 19:33:36,53.9896,48.3275,281.77,87,99,4.8
304,Port-Cartier,CA,2021-09-22 19:33:37,50.0334,-66.8654,290.89,67,94,3.63
305,Batagay,RU,2021-09-22 19:33:37,67.6333,134.6333,274.61,78,98,1.34
306,Qasigiannguit,GL,2021-09-22 19:33:37,68.8193,-51.1922,271.29,89,46,2.21
307,Boyolangu,ID,2021-09-22 19:33:38,-8.1181,111.8935,296.5,95,96,0.96
308,Puerto Colombia,CO,2021-09-22 19:33:38,10.9878,-74.9547,301.2,73,100,2.19
309,Liku,ID,2021-09-22 19:33:38,-0.7275,119.8922,296.63,93,100,1.52
310,Suleya,RU,2021-09-22 19:33:39,55.1352,58.8792,275.75,83,15,1.63
311,Lompoc,US,2021-09-22 19:33:31,34.6391,-120.4579,304.32,82,40,4.63
312,Yoichi,JP,2021-09-22 19:31:15,43.2039,140.7703,291.17,90,71,3.24
313,Grand Gaube,MU,2021-09-22 19:32:32,-20.0064,57.6608,295.03,70,17,3.13
314,Metro,ID,2021-09-22 19:33:39,-5.1131,105.3067,297.06,89,67,1.73
315,Muridke,PK,2021-09-22 19:33:40,31.8025,74.2617,298.16,79,1,2.55
316,Clonakilty,IE,2021-09-22 19:33:40,51.6231,-8.8706,287.71,92,98,5.81
317,Sao Joao Da Barra,BR,2021-09-22 19:33:41,-21.6403,-41.0511,296.2,59,38,10.92
318,Katsuura,JP,2021-09-22 19:33:41,35.1333,140.3,299.21,84,100,8.51
319,Amga,RU,2021-09-22 19:33:42,60.8953,131.9608,274.18,82,15,1.55
320,Neepawa,CA,2021-09-22 19:33:42,50.2289,-99.4664,296.37,20,69,5.36
321,Madimba,TZ,2021-09-22 19:33:42,-10.4,40.3333,295.4,90,2,3.65
322,Skibbereen,IE,2021-09-22 19:33:43,51.55,-9.2667,288.04,93,100,5.85
323,Baena,ES,2021-09-22 19:33:43,37.6167,-4.3225,296.16,63,71,1.59
324,Coquimbo,CL,2021-09-22 19:33:44,-29.9533,-71.3436,290.0,48,0,4.63
325,Alofi,NU,2021-09-22 19:33:44,-19.0595,-169.9187,297.09,83,95,6.17
326,Dukat,RU,2021-09-22 19:33:44,62.55,155.55,276.03,89,90,1.24
327,Zanjan,IR,2021-09-22 19:33:45,36.6736,48.4787,291.61,44,0,2.5
328,Labuan,MY,2021-09-22 19:33:45,5.2767,115.2417,299.24,88,20,0.0
329,Talcahuano,CL,2021-09-22 19:33:45,-36.7167,-73.1167,286.97,72,20,6.17
330,Olafsvik,IS,2021-09-22 19:33:45,64.8945,-23.7142,278.66,69,7,3.04
331,Roald,NO,2021-09-22 19:33:46,62.5833,6.1333,285.56,71,75,6.69
332,Banjar,ID,2021-09-22 19:33:46,-8.19,114.9675,300.07,89,99,1.44
333,Eureka,US,2021-09-22 19:33:47,40.8021,-124.1637,295.48,72,96,2.68
334,Utica,US,2021-09-22 19:31:49,43.1009,-75.2327,300.01,68,98,0.45
335,Nara,JP,2021-09-22 19:33:47,34.6851,135.8049,294.75,93,0,2.02
336,Mehamn,NO,2021-09-22 19:33:47,71.0357,27.8492,282.25,79,99,13.87
337,Chuy,UY,2021-09-22 19:31:04,-33.6971,-53.4616,287.6,74,99,4.5
338,Bud,US,2021-09-22 19:33:48,39.447,-86.1758,286.38,98,100,8.0
339,Albury,AU,2021-09-22 19:29:11,-36.0833,146.9167,281.54,96,90,0.51
340,Batsfjord,NO,2021-09-22 19:33:48,70.6345,29.7185,281.27,65,40,15.95
341,Majene,ID,2021-09-22 19:33:48,-3.5403,118.9707,298.15,89,100,5.23
342,Paengaroa,NZ,2021-09-22 19:33:49,-37.8167,176.4167,289.6,100,100,1.79
343,Gat,IL,2021-09-22 19:33:49,31.61,34.7642,298.66,100,5,3.45
344,Brainerd,US,2021-09-22 19:33:49,46.358,-94.2008,294.31,40,1,5.66
345,Egvekinot,RU,2021-09-22 19:33:50,66.3167,-179.1667,267.94,76,99,1.35
346,Mokobeng,BW,2021-09-22 19:33:50,-22.9965,27.6678,290.39,60,0,4.95
347,Nemuro,JP,2021-09-22 19:32:54,43.3236,145.575,289.77,97,100,6.68
348,Boshnyakovo,RU,2021-09-22 19:33:51,49.6333,142.1667,280.51,86,78,2.5
349,Sao Filipe,CV,2021-09-22 19:33:51,14.8961,-24.4956,299.49,80,29,2.91
350,Salinas,US,2021-09-22 19:29:57,36.6777,-121.6555,305.93,61,1,3.09
351,Waingapu,ID,2021-09-22 19:33:51,-9.6567,120.2641,298.19,84,40,3.94
352,Les Herbiers,FR,2021-09-22 19:33:52,46.8667,-1.0167,291.59,52,0,3.65
353,Bay Roberts,CA,2021-09-22 19:33:52,47.5999,-53.2648,296.21,62,71,5.22
354,Cayenne,GF,2021-09-22 19:30:05,4.9333,-52.3333,303.17,75,91,1.79
355,Machakos,KE,2021-09-22 19:33:53,-1.5167,37.2667,293.42,78,93,3.93
356,Caconda,AO,2021-09-22 19:33:53,-13.7333,15.0667,296.24,19,100,1.88
357,Oranjemund,NA,2021-09-22 19:32:53,-28.55,16.4333,292.0,49,22,2.67
358,Castro Marim,PT,2021-09-22 19:33:53,37.2207,-7.4435,296.14,63,84,3.35
359,Ambovombe,MG,2021-09-22 19:33:54,-25.1667,46.0833,293.79,82,100,3.4
360,Nioki,CD,2021-09-22 19:33:54,-2.7167,17.6833,298.17,72,79,1.46
361,Pedernales,DO,2021-09-22 19:33:54,18.0384,-71.744,302.04,75,28,2.21
362,Mirebalais,HT,2021-09-22 19:33:55,18.8333,-72.1053,302.55,67,100,1.93
363,Vanimo,PG,2021-09-22 19:30:52,-2.6741,141.3028,297.87,92,100,2.24
364,Winnemucca,US,2021-09-22 19:30:44,40.973,-117.7357,300.18,16,1,2.57
365,Nkowakowa,ZA,2021-09-22 19:33:55,-23.8878,30.2871,290.18,45,0,0.94
366,Mayo,US,2021-09-22 19:33:55,38.8876,-76.5119,301.45,78,20,9.39
367,Neyvo-Rudyanka,RU,2021-09-22 19:33:56,57.3444,60.1343,277.77,79,99,0.97
368,Bulgan,MN,2021-09-22 19:33:56,48.8125,103.5347,276.73,85,36,1.68
369,Karratha,AU,2021-09-22 19:33:57,-20.7377,116.8463,299.36,25,100,4.01
370,Zhaoyuan,CN,2021-09-22 19:33:57,37.3592,120.3964,290.39,57,78,1.86
371,Zeya,RU,2021-09-22 19:33:57,53.75,127.2667,277.97,69,11,1.39
372,Klaksvik,FO,2021-09-22 19:33:58,62.2266,-6.589,282.66,77,97,9.63
373,Tubmanburg,LR,2021-09-22 19:33:58,6.8708,-10.8172,296.74,96,100,1.31
374,Kruisfontein,ZA,2021-09-22 19:33:58,-34.0033,24.7314,286.42,85,51,2.94
375,Bozeman,US,2021-09-22 19:33:59,45.6796,-111.0386,297.69,27,1,0.89
376,Araouane,ML,2021-09-22 19:33:59,18.9048,-3.5265,310.67,8,5,3.45
377,Shubarshi,KZ,2021-09-22 19:33:59,48.5872,57.1869,284.05,31,91,4.54
378,Jalu,LY,2021-09-22 19:32:52,29.0331,21.5482,304.42,17,0,4.65
379,Santa Cruz De Tenerife,ES,2021-09-22 19:34:00,28.4682,-16.2546,297.53,77,75,3.13
380,Lokosovo,RU,2021-09-22 19:34:00,61.1333,74.8167,272.59,92,74,2.21
381,Sterling,US,2021-09-22 19:33:29,39.0062,-77.4286,299.31,89,75,5.66
382,Ilhabela,BR,2021-09-22 19:34:01,-23.7781,-45.3581,291.82,77,96,2.96
383,Vitry-Le-Francois,FR,2021-09-22 19:34:01,48.7333,4.5833,289.22,86,90,3.19
384,Mandera,KE,2021-09-22 19:34:01,3.9366,41.867,302.58,48,100,10.58
385,Linkoping,SE,2021-09-22 19:34:02,58.4109,15.6216,286.36,86,90,3.6
386,Anuradhapura,LK,2021-09-22 19:34:02,8.3565,80.4173,298.42,89,66,2.95
387,Hurghada,EG,2021-09-22 19:34:02,27.2574,33.8129,305.17,22,0,5.14
388,Hamilton,US,2021-09-22 19:33:29,39.1834,-84.5333,288.94,94,90,0.45
389,Port Hedland,AU,2021-09-22 19:34:03,-20.3167,118.5667,298.18,10,100,3.09
390,Awjilah,LY,2021-09-22 19:34:03,29.1081,21.2869,304.03,19,0,5.17
391,Halifax,CA,2021-09-22 19:32:13,44.6453,-63.5724,295.2,69,40,0.45
392,Muzhi,RU,2021-09-22 19:34:04,65.3667,64.6667,277.22,83,49,5.79
393,Leningradskiy,RU,2021-09-22 19:34:04,69.3833,178.4167,266.46,74,90,3.06
394,Sitka,US,2021-09-22 19:31:14,57.0531,-135.33,282.09,71,75,7.2
395,Masuguru,TZ,2021-09-22 19:34:05,-11.3667,38.4167,298.96,54,71,3.26
396,San Patricio,US,2021-09-22 19:34:05,28.017,-97.5169,303.55,22,27,6.62
397,Pearl,US,2021-09-22 19:34:05,32.2746,-90.132,299.38,44,20,7.72
398,Cam Ranh,VN,2021-09-22 19:34:06,11.9214,109.1591,297.13,94,40,1.03
399,Chitral,PK,2021-09-22 19:34:06,35.8462,71.7858,293.54,63,0,0.98
400,Northam,GB,2021-09-22 19:34:06,51.0333,-4.2167,289.05,89,14,2.87
401,Leeton,AU,2021-09-22 19:34:07,-34.5667,146.4,276.18,100,40,0.0
402,Mindelo,CV,2021-09-22 19:34:07,16.8901,-24.9804,300.9,65,20,10.8
403,Kavieng,PG,2021-09-22 19:34:08,-2.5744,150.7967,299.94,82,100,6.15
404,Greece,US,2021-09-22 19:32:33,43.2098,-77.6931,296.13,91,90,1.34
405,Manuk Mangkaw,PH,2021-09-22 19:34:08,4.8,119.85,300.64,71,98,4.03
406,Lethem,GY,2021-09-22 19:34:08,3.3803,-59.7968,305.28,54,98,1.86
407,Esperanza,DO,2021-09-22 19:34:09,19.5847,-70.9849,307.47,68,100,1.79
408,Porto Novo,BJ,2021-09-22 19:34:09,6.4965,2.6036,299.05,90,100,0.99
409,Samarai,PG,2021-09-22 19:32:09,-10.6167,150.6667,298.58,77,100,7.55
410,Saint-Louis,SN,2021-09-22 19:34:10,16.3333,-15.0,306.95,26,70,2.89
411,Thurso,GB,2021-09-22 19:34:10,58.5927,-3.5259,285.85,75,100,9.96
412,Mount Isa,AU,2021-09-22 19:34:10,-20.7333,139.5,288.02,20,0,3.09
413,Mocuba,MZ,2021-09-22 19:34:11,-16.8392,36.9856,294.48,80,63,2.59
414,Ust-Tsilma,RU,2021-09-22 19:34:11,65.441,52.1498,275.5,83,0,1.34
415,Pitsunda,GE,2021-09-22 19:34:12,43.1592,40.3378,287.25,66,99,2.09
416,Puro,PH,2021-09-22 19:34:12,12.4841,123.3827,299.55,81,100,1.43
417,Yining,CN,2021-09-22 19:34:12,29.0361,114.5636,292.57,69,0,0.53
418,Quatre Cocos,MU,2021-09-22 19:34:13,-20.2078,57.7625,294.87,76,23,5.74
419,Batagay-Alyta,RU,2021-09-22 19:34:13,67.8006,130.4114,273.32,94,99,1.18
420,Deputatskiy,RU,2021-09-22 19:31:32,69.3,139.9,269.37,84,16,1.25
421,Namibe,AO,2021-09-22 19:34:14,-15.1961,12.1522,290.74,85,20,1.05
422,Tawang,IN,2021-09-22 19:34:14,27.5833,91.8667,283.29,92,67,1.63
423,Sainte-Maxime,FR,2021-09-22 19:34:14,43.3,6.6333,294.66,76,0,0.52
424,Nioro,GM,2021-09-22 19:34:15,13.35,-15.75,300.33,83,27,3.08
425,Turiacu,BR,2021-09-22 19:34:15,-1.6633,-45.3717,302.31,63,66,4.04
426,Kavaratti,IN,2021-09-22 19:34:16,10.5669,72.642,301.04,78,98,7.54
427,Badiraguato,MX,2021-09-22 19:34:16,25.3667,-107.5167,306.32,33,64,1.78
428,Vestmannaeyjar,IS,2021-09-22 19:34:16,63.4427,-20.2734,279.3,62,24,7.37
429,Yingcheng,CN,2021-09-22 19:34:17,30.95,113.55,299.18,79,0,2.85
430,Tiksi,RU,2021-09-22 19:34:01,71.6872,128.8694,274.74,86,97,1.57
431,Reo,BF,2021-09-22 19:34:17,12.3167,-2.4667,299.49,69,37,4.68
432,Atambua,ID,2021-09-22 19:34:18,-9.1061,124.8925,294.01,77,78,2.39
433,Ararangua,BR,2021-09-22 19:34:18,-28.9347,-49.4858,291.41,62,89,3.4
434,Baculin,PH,2021-09-22 19:34:18,7.4525,126.5842,298.3,81,76,1.98
435,Phan Thiet,VN,2021-09-22 19:34:19,10.9333,108.1,297.92,90,100,3.04
436,Kirkenaer,NO,2021-09-22 19:34:19,60.4564,12.0582,286.51,97,99,3.06
437,Solano,US,2021-09-22 19:34:19,38.2333,-121.9511,307.33,24,1,6.17
438,Presidencia Roque Saenz Pena,AR,2021-09-22 19:34:20,-26.7852,-60.4388,298.56,39,95,2.61
439,Kindu,CD,2021-09-22 19:34:20,-2.95,25.95,296.39,72,99,1.1
440,Kautokeino,NO,2021-09-22 19:34:20,69.0125,23.0412,279.34,96,100,13.76
441,Primero De Marzo,PY,2021-09-22 19:34:21,-25.153,-56.928,300.1,34,47,1.61
442,Sabang,ID,2021-09-22 19:34:21,5.8933,95.3214,300.72,75,100,4.36
443,Ulaangom,MN,2021-09-22 19:34:21,49.9811,92.0667,277.51,56,1,2.25
444,Praia,CV,2021-09-22 19:34:22,14.9215,-23.5087,301.45,61,20,5.14
445,Neuquen,AR,2021-09-22 19:34:22,-38.9516,-68.0591,295.09,28,0,4.63
446,Xining,CN,2021-09-22 19:34:22,36.6167,101.7667,282.58,80,0,1.38
447,Myitkyina,MM,2021-09-22 19:34:23,25.3833,97.4,297.03,82,99,0.77
448,Manta,EC,2021-09-22 19:31:15,-0.95,-80.7333,300.03,74,20,6.17
449,Chumikan,RU,2021-09-22 19:34:23,54.7183,135.315,278.42,64,0,2.94
450,Yarada,IN,2021-09-22 19:34:24,17.65,83.2667,300.33,94,75,1.03
451,San Carlos De Bariloche,AR,2021-09-22 19:33:39,-41.1456,-71.3082,284.01,43,20,13.38
452,Kulhudhuffushi,MV,2021-09-22 19:34:24,6.6221,73.07,301.32,77,100,8.04
453,Sao Paulo Do Potengi,BR,2021-09-22 19:34:24,-5.895,-35.7628,302.21,53,73,5.6
454,Kupang,ID,2021-09-22 19:34:25,-10.1667,123.5833,297.5,77,62,4.75
455,Vesyegonsk,RU,2021-09-22 19:34:25,58.664,37.2604,279.53,95,100,3.17
456,Saint-Pierre,RE,2021-09-22 19:34:25,-21.3393,55.4781,293.95,71,0,3.6
457,Nhulunbuy,AU,2021-09-22 19:34:26,-12.2333,136.7667,296.49,60,10,5.14
458,Cabinda,AO,2021-09-22 19:34:26,-5.55,12.2,297.18,82,82,5.52
459,Port Hardy,CA,2021-09-22 19:30:06,50.6996,-127.4199,288.25,77,40,5.14
460,Nha Trang,VN,2021-09-22 19:32:54,12.25,109.1833,297.15,93,100,2.54
461,Tashtagol,RU,2021-09-22 19:34:27,52.7657,87.8894,275.31,86,100,1.64
462,Hualmay,PE,2021-09-22 19:34:27,-11.0964,-77.6139,291.6,77,97,5.59
463,Yashan,CN,2021-09-22 19:34:28,22.1975,109.9419,297.39,96,21,0.93
464,Maceio,BR,2021-09-22 19:33:56,-9.6658,-35.7353,304.84,70,0,6.17
465,Maningrida,AU,2021-09-22 19:34:28,-12.0667,134.2667,291.25,65,12,4.84
466,Goderich,CA,2021-09-22 19:33:34,43.7501,-81.7165,286.5,94,100,7.72
467,Matay,EG,2021-09-22 19:34:28,28.419,30.7792,302.71,29,0,6.64
468,Jizan,SA,2021-09-22 19:34:29,17.3333,42.6667,304.67,62,56,0.47
469,Krasnyy Yar,RU,2021-09-22 19:34:29,46.5331,48.3456,291.11,39,100,4.08
470,Kashi,CN,2021-09-22 19:34:29,39.4547,75.9797,297.71,11,20,7.0
471,Vanavara,RU,2021-09-22 19:34:30,60.34,102.2797,274.81,96,100,2.88
472,Soldotna,US,2021-09-22 19:34:30,60.4878,-151.0583,279.27,50,1,1.54
473,Mongo,TD,2021-09-22 19:34:30,12.1844,18.693,300.8,66,100,2.3
474,Kalemie,CD,2021-09-22 19:34:30,-5.9475,29.1947,298.08,55,13,0.99
475,Ringkobing,DK,2021-09-22 19:34:31,56.0901,8.244,289.27,90,62,8.13
476,Laguna,US,2021-09-22 19:34:31,38.421,-121.4238,309.06,32,1,1.79
477,Fort Myers Beach,US,2021-09-22 19:32:40,26.452,-81.9481,304.27,75,1,0.45
478,Bruggen,DE,2021-09-22 19:34:32,51.2405,6.1838,287.9,81,17,2.32
479,Terney,RU,2021-09-22 19:34:32,45.0503,136.6092,286.82,90,100,5.08
480,Larsnes,NO,2021-09-22 19:34:32,62.2028,5.5773,285.38,77,100,5.69
481,Robe,AU,2021-09-22 19:34:33,-37.1833,139.75,286.07,87,5,8.54
482,Pundaguitan,PH,2021-09-22 19:34:33,6.3711,126.1689,300.45,74,55,1.75
483,Maryborough,AU,2021-09-22 19:34:34,-25.5333,152.7,283.21,90,0,2.05
484,Markova,UA,2021-09-22 19:34:34,48.6758,24.4138,278.69,93,100,3.11
485,Forestville,US,2021-09-22 19:34:35,38.8451,-76.875,300.42,83,75,6.17
486,Loukhi,RU,2021-09-22 19:34:35,66.0764,33.0381,275.73,84,100,3.3
487,Winona,US,2021-09-22 19:34:35,43.9666,-91.7668,293.5,48,40,2.57
488,Ekibastuz,KZ,2021-09-22 19:34:36,51.6667,75.3667,280.71,49,100,2.93
489,Wharton,US,2021-09-22 19:34:36,29.3116,-96.1027,302.31,28,1,5.66
490,Wagar,SD,2021-09-22 19:34:36,16.1525,36.2032,306.09,40,71,5.13
491,Saint Anthony,US,2021-09-22 19:30:09,45.0205,-93.218,294.72,43,1,1.79
492,Ostrovnoy,RU,2021-09-22 19:34:37,68.0531,39.5131,276.97,80,100,11.07
493,Makakilo City,US,2021-09-22 19:34:37,21.3469,-158.0858,301.33,57,20,5.14
494,Vuktyl,RU,2021-09-22 19:34:37,63.8567,57.3094,277.13,97,79,1.22
495,Alekseyevsk,RU,2021-09-22 19:34:38,57.8406,108.3492,275.32,93,64,0.63
496,Atagay,RU,2021-09-22 19:34:38,55.1033,99.3875,274.6,92,76,1.23
497,Hovd,MN,2021-09-22 19:34:38,48.0056,91.6419,279.16,29,93,1.99
498,Ocos,GT,2021-09-22 19:34:39,14.5094,-92.1933,306.33,70,94,2.56
499,Turukhansk,RU,2021-09-22 19:34:39,65.8167,87.9833,274.09,99,100,3.4
500,Worthington,US,2021-09-22 19:34:39,40.0931,-83.018,290.16,95,90,1.34
501,Fayaoue,NC,2021-09-22 19:34:40,-20.65,166.5333,295.18,79,85,8.18
502,Muravlenko,RU,2021-09-22 19:34:40,63.7898,74.523,275.05,92,100,5.39
503,Umm Lajj,SA,2021-09-22 19:30:08,25.0213,37.2685,304.52,48,1,1.63
504,Esik,KZ,2021-09-22 19:34:40,43.3552,77.4525,283.83,36,100,1.42
505,Ploemeur,FR,2021-09-22 19:34:41,47.7333,-3.4333,289.79,82,0,0.0
506,Korla,CN,2021-09-22 19:34:41,41.7597,86.1469,291.96,33,11,6.61
507,Monrovia,LR,2021-09-22 19:34:42,6.3005,-10.7969,298.68,85,100,3.4
508,Kentau,KZ,2021-09-22 19:34:42,43.5206,68.5094,290.28,21,8,3.76
509,Shimoda,JP,2021-09-22 19:34:42,34.6667,138.95,297.76,88,94,5.8
510,Wilmington,US,2021-09-22 19:34:24,34.2257,-77.9447,299.23,89,90,5.14
511,Bandarbeyla,SO,2021-09-22 19:34:43,9.4942,50.8122,299.14,76,98,9.37
512,Anadyr,RU,2021-09-22 19:34:43,64.75,177.4833,272.43,80,90,4.0
513,Pontian Kecil,MY,2021-09-22 19:34:44,1.4801,103.3899,301.22,81,100,1.53
514,Evensk,RU,2021-09-22 19:34:44,61.95,159.2333,278.68,89,98,1.76
515,Mersing,MY,2021-09-22 19:34:44,2.4312,103.8405,297.1,94,100,3.09
516,Mareeba,AU,2021-09-22 19:34:45,-17.0,145.4333,289.55,92,3,0.7
517,Chingirlau,KZ,2021-09-22 19:34:45,51.095,54.0814,286.8,26,100,4.28
518,Chapais,CA,2021-09-22 19:34:45,49.7834,-74.8492,280.03,81,100,3.84
519,Nabire,ID,2021-09-22 19:34:46,-3.3667,135.4833,297.14,92,100,1.22
520,Maku,IR,2021-09-22 19:34:46,39.2911,44.4521,292.6,33,60,3.84
521,Sarahan,IN,2021-09-22 19:34:46,31.5167,77.8,288.78,89,98,0.1
522,Roebourne,AU,2021-09-22 19:34:47,-20.7833,117.1333,299.68,26,100,4.15
523,Suntar,RU,2021-09-22 19:34:47,62.1444,117.6319,275.46,94,98,1.89
524,Paragominas,BR,2021-09-22 19:34:47,-2.9667,-47.4833,306.46,38,100,1.24
525,Santa Cruz,BO,2021-09-22 19:33:25,-17.8,-63.1667,302.85,42,94,2.06
526,Tatarsk,RU,2021-09-22 19:34:48,55.219,75.9828,275.9,94,100,2.52
527,Petropavlovsk-Kamchatskiy,RU,2021-09-22 19:31:21,53.0452,158.6483,273.48,100,0,5.0
528,Balkanabat,TM,2021-09-22 19:33:21,39.5108,54.3671,300.21,12,0,8.4
529,Comodoro Rivadavia,AR,2021-09-22 19:34:48,-45.8667,-67.5,295.07,23,0,13.38
530,Andenes,NO,2021-09-22 19:34:49,69.3143,16.1194,283.14,66,40,12.35
531,Mercedes,AR,2021-09-22 19:34:49,-34.6515,-59.4307,287.53,93,100,2.46
532,Bani Walid,LY,2021-09-22 19:34:49,31.7566,13.9942,300.72,32,8,4.34
533,The Valley,AI,2021-09-22 19:34:50,18.217,-63.0578,305.07,66,20,4.63
534,La Seyne-Sur-Mer,FR,2021-09-22 19:34:50,43.0982,5.8847,294.62,71,0,1.44
535,Richland,US,2021-09-22 19:34:50,40.7834,-82.5499,290.1,97,90,6.69
536,Jiayuguan,CN,2021-09-22 19:31:14,39.8167,98.3,288.3,36,5,2.25
537,Tairua,NZ,2021-09-22 19:34:51,-37.0167,175.85,289.31,96,100,6.32
538,Mayumba,GA,2021-09-22 19:34:51,-3.432,10.6554,297.54,85,13,3.38
539,Sapa,PH,2021-09-22 19:34:52,5.1544,120.3241,299.73,76,84,3.27
540,Santa Cruz Del Sur,CU,2021-09-22 19:34:52,20.7147,-77.9956,304.97,57,20,2.99
541,Dubovka,RU,2021-09-22 19:34:53,49.0583,44.829,283.68,57,100,2.52
542,Tutoia,BR,2021-09-22 19:34:53,-2.7619,-42.2744,303.14,75,99,5.61
